num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_fall,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc
545,8,8,6,17,1,2,1,26,6,1,6,2,9999,2
622,8,8,6,17,1,2,1,26,6,1,6,2,9999,2
799,25,11,3,17,7,2,1,12,3,2,3,2,9999,1
811,4,12,5,17,9,2,2,18,4,1,3,2,9999,1
812,4,12,5,17,9,2,2,50,8,1,3,2,9999,1
302,21,4,2,17,1,2,1,27,6,1,4,3,9999,1
306,24,4,5,17,5,2,2,39,7,1,1,4,9999,1
307,24,4,5,17,5,2,2,11,3,2,1,4,9999,1
571,20,8,4,17,11,2,1,25,6,1,1,4,9999,1
648,20,8,4,17,11,2,1,25,6,1,1,4,9999,1
39,17,1,6,17,5,2,1,29,6,1,4,5,9999,2
186,9,3,1,17,1,1,1,21,5,1,4,5,9999,2
432,20,6,6,17,10,2,1,34,6,1,4,5,9999,1
768,30,10,5,17,1,1,1,23,5,1,4,5,9999,1
327,2,5,6,17,5,2,1,59,9,1,1,6,9999,1
328,2,5,6,17,5,2,2,14,3,2,1,6,9999,1
359,18,5,1,17,11,2,1,35,7,1,2,6,9999,2
505,26,7,7,17,6,2,1,32,6,1,2,6,9999,1
506,26,7,7,17,6,2,1,46,8,1,2,6,9999,1
200,15,3,7,17,1,1,1,28,6,1,1,9,9999,2
201,15,3,7,17,1,1,2,39,7,1,1,9,9999,2
549,10,8,1,17,19,2,1,31,6,1,3,9,9999,1
626,10,8,1,17,19,2,1,31,6,1,3,9,9999,1
797,24,11,2,17,15,2,1,38,7,1,3,9,9999,4
11,2,1,5,17,18,2,1,21,5,1,4,99,9999,1
156,2,3,1,17,10,1,1,43,7,1,3,99,9999,1
157,2,3,1,17,10,1,2,23,5,1,3,99,9999,1
221,24,3,2,17,3,2,1,19,4,1,99,99,9999,3
222,24,3,2,17,3,2,2,18,4,1,99,99,9999,3
343,8,5,5,17,18,2,9,999,11,99,1,99,9999,1
344,8,5,5,17,18,2,9,999,11,99,1,99,9999,1
345,8,5,5,17,18,2,9,999,11,99,1,99,9999,1
773,3,11,2,18,8,2,1,42,7,1,3,1,1984,3
572,20,8,4,18,7,2,1,70,10,1,5,2,1999,1
649,20,8,4,18,7,2,1,70,10,1,5,2,1999,1
365,20,5,3,18,13,2,1,63,9,1,2,4,2004,1
16,3,1,6,18,10,2,1,40,7,1,4,3,2008,1
137,26,2,4,18,21,2,1,15,4,2,1,1,9999,4
276,14,4,2,18,13,2,1,34,6,1,3,1,9999,3
331,3,5,7,18,4,2,1,20,5,1,4,1,9999,2
471,7,7,2,18,20,2,2,38,7,1,4,1,9999,1
17,3,1,6,18,17,2,1,58,9,1,2,2,9999,1
126,22,2,7,18,5,2,1,24,5,1,1,2,9999,3
158,2,3,1,18,10,1,1,20,5,1,9,2,9999,1
436,20,6,6,18,13,2,2,45,8,1,3,2,9999,1
786,16,11,1,18,12,2,2,28,6,1,1,2,9999,2
89,9,2,1,18,11,2,1,33,6,1,4,3,9999,2
450,27,6,6,18,1,1,1,35,7,1,4,3,9999,2
696,18,9,5,18,18,2,1,39,7,1,1,3,9999,1
739,13,10,2,18,20,2,1,21,5,1,5,3,9999,1
784,11,11,3,18,3,2,1,28,6,1,4,3,9999,1
788,18,11,3,18,19,2,1,50,8,1,4,3,9999,1
487,16,7,4,18,18,2,1,37,7,1,1,4,9999,1
681,7,9,1,18,10,2,1,33,6,1,3,4,9999,1
10,1,1,4,18,3,2,1,26,6,1,1,5,9999,1
415,13,6,6,18,11,1,1,36,7,1,4,5,9999,1
483,11,7,6,18,12,2,2,20,5,1,4,5,9999,1
865,25,12,5,18,1,1,1,22,5,1,4,5,9999,2
224,26,3,4,18,22,2,1,56,9,1,3,9,9999,3
144,28,2,6,18,1,2,1,38,7,1,4,99,9999,1
375,27,5,3,18,14,2,1,8,2,2,3,99,9999,3
474,10,7,5,18,17,2,1,59,9,1,6,99,9999,4
537,3,8,1,18,16,2,1,33,6,1,3,99,9999,1
590,3,8,1,18,16,2,1,33,6,1,3,99,9999,1
614,3,8,1,18,16,2,1,33,6,1,3,99,9999,1
770,1,11,7,18,19,2,1,20,5,1,99,99,9999,1
819,6,12,7,18,4,2,1,35,7,1,99,99,9999,3
831,12,12,6,18,1,1,1,26,6,1,4,99,9999,2
810,4,12,5,19,6,2,1,33,6,1,1,4,1988,3
305,24,4,5,19,5,2,2,42,7,1,3,4,1991,3
42,18,1,7,19,22,2,1,28,6,1,3,3,1993,1
414,13,6,6,19,1,1,1,40,7,1,12,1,1994,1
659,27,8,4,19,19,2,1,54,8,1,3,4,2004,1
317,26,4,7,19,20,2,1,23,5,1,9,6,2004,1
154,1,3,7,19,4,2,1,33,6,1,8,3,2006,1
374,26,5,2,19,9,2,1,26,6,1,4,1,2007,1
51,25,1,7,19,21,2,1,28,6,1,9,99,2007,3
451,27,6,6,19,16,2,1,24,5,1,4,99,2007,1
459,1,7,3,19,1,1,1,24,5,1,4,3,2008,2
314,26,4,7,19,20,2,1,20,5,1,4,5,2008,1
12,2,1,5,19,17,2,1,42,7,1,4,1,9999,1
159,2,3,1,19,9,1,1,22,5,1,3,1,9999,2
251,8,4,3,19,5,2,1,25,6,1,4,1,9999,1
325,2,5,6,19,19,2,1,35,7,1,3,1,9999,1
690,15,9,2,19,11,2,1,28,6,1,4,1,9999,1
693,16,9,3,19,11,2,1,26,6,1,3,1,9999,2
716,28,9,1,19,4,2,1,45,8,1,3,1,9999,1
729,7,10,3,19,9,2,1,17,4,2,7,1,9999,1
119,21,2,6,19,12,2,1,50,8,1,5,2,9999,4
322,29,4,3,19,2,2,1,37,7,1,1,2,9999,1
107,15,2,7,19,13,2,1,47,8,1,4,3,9999,1
383,31,5,7,19,5,2,2,20,5,1,3,3,9999,3
519,31,7,5,19,18,2,1,40,7,1,4,3,9999,2
700,21,9,1,19,15,2,1,55,9,1,3,3,9999,1
701,21,9,1,19,15,2,1,35,7,1,5,3,9999,1
837,15,12,2,19,8,2,1,25,6,1,7,3,9999,3
838,15,12,2,19,8,2,1,70,10,1,7,3,9999,3
875,28,12,1,19,14,2,1,36,7,1,9,3,9999,1
876,28,12,1,19,14,2,1,31,6,1,9,3,9999,1
877,28,12,1,19,14,2,1,36,7,1,9,3,9999,1
878,28,12,1,19,14,2,1,35,7,1,9,3,9999,1
879,28,12,1,19,14,2,1,28,6,1,9,3,9999,1
444,24,6,4,19,5,2,1,54,8,1,3,4,9999,1
466,4,7,6,19,22,2,1,39,7,1,1,4,9999,1
553,12,8,3,19,17,2,1,26,6,1,3,4,9999,1
630,12,8,3,19,17,2,1,26,6,1,3,4,9999,1
82,7,2,6,19,5,2,1,23,5,1,4,5,9999,1
467,4,7,6,19,22,2,1,65,10,1,1,5,9999,1
807,3,12,4,19,22,2,1,43,7,1,3,5,9999,2
264,11,4,6,19,5,2,2,25,6,1,1,6,9999,3
265,11,4,6,19,5,2,2,20,5,1,1,6,9999,3
266,11,4,6,19,5,2,1,30,6,1,1,6,9999,3
267,11,4,6,19,5,2,1,32,6,1,1,6,9999,3
294,19,4,7,19,6,2,2,20,5,1,2,6,9999,1
721,1,10,4,19,16,2,1,33,6,1,5,6,9999,4
722,1,10,4,19,16,2,1,35,7,1,5,6,9999,4
110,16,2,1,19,6,2,1,20,5,1,4,7,9999,1
111,16,2,1,19,6,2,1,14,3,2,4,7,9999,1
112,16,2,1,19,6,2,1,8,2,2,4,7,9999,1
885,31,12,4,19,11,2,1,37,7,1,1,7,9999,1
886,31,12,4,19,11,2,1,23,5,1,1,7,9999,1
134,25,2,3,19,6,2,1,24,5,1,4,99,9999,1
135,25,2,3,19,6,2,1,25,6,1,4,99,9999,1
136,25,2,3,19,6,2,1,27,6,1,4,99,9999,1
165,4,3,3,19,5,2,1,35,7,1,6,99,9999,3
233,30,3,1,19,17,2,1,17,4,2,4,99,9999,2
247,6,4,1,19,17,2,1,12,3,2,4,99,9999,1
296,20,4,1,19,4,2,1,25,6,1,4,99,9999,1
297,20,4,1,19,4,2,1,2,1,2,4,99,9999,1
298,20,4,1,19,4,2,2,8,2,2,4,99,9999,1
388,2,6,2,19,18,2,1,999,11,1,3,99,9999,1
730,8,10,4,19,22,2,1,33,6,1,4,99,9999,1
744,17,10,6,19,5,2,1,48,8,1,4,99,9999,2
746,18,10,7,19,18,2,1,27,6,1,3,99,9999,4
753,21,10,3,19,10,2,1,32,6,1,3,99,9999,1
460,1,7,3,20,5,2,1,49,8,1,3,6,1997,4
714,28,9,1,20,9,1,1,28,6,1,4,5,1999,2
522,1,8,6,20,18,2,1,47,8,1,4,3,2007,2
575,1,8,6,20,18,2,1,47,8,1,4,3,2007,2
599,1,8,6,20,18,2,1,47,8,1,4,3,2007,2
662,28,8,5,20,5,2,1,22,5,1,4,5,2007,1
138,26,2,4,20,18,2,1,19,4,1,4,1,9999,1
225,27,3,5,20,4,2,1,38,7,1,1,1,9999,1
386,2,6,2,20,20,2,1,19,4,1,4,1,9999,1
424,17,6,3,20,11,2,1,42,7,1,4,1,9999,1
482,11,7,6,20,5,2,1,22,5,1,4,1,9999,4
558,15,8,6,20,11,2,1,24,5,1,4,1,9999,1
561,15,8,6,20,20,2,1,16,4,2,4,1,9999,1
635,15,8,6,20,11,2,1,24,5,1,4,1,9999,1
638,15,8,6,20,20,2,1,16,4,2,4,1,9999,1
657,26,8,3,20,1,1,2,28,6,1,4,1,9999,2
726,5,10,1,20,17,2,1,15,4,2,4,1,9999,1
792,22,11,7,20,20,2,1,21,5,1,4,1,9999,1
793,22,11,7,20,20,2,1,14,3,2,4,1,9999,1
794,22,11,7,20,20,2,1,19,4,1,4,1,9999,1
248,7,4,2,20,22,2,1,37,7,1,5,2,9999,3
782,8,11,7,20,12,2,1,28,6,1,4,2,9999,1
198,15,3,7,20,5,2,1,18,4,1,4,3,9999,1
733,9,10,5,20,1,2,1,19,4,1,4,3,9999,1
783,9,11,1,20,13,2,1,40,7,1,3,3,9999,2
798,25,11,3,20,1,2,1,25,6,1,4,3,9999,1
263,11,4,6,20,19,2,1,43,7,1,1,4,9999,1
562,16,8,7,20,18,2,1,14,3,2,3,4,9999,3
639,16,8,7,20,18,2,1,14,3,2,3,4,9999,3
64,30,1,5,20,2,2,2,37,7,1,3,5,9999,3
204,16,3,1,20,1,1,1,26,6,1,4,5,9999,1
376,28,5,4,20,1,1,1,55,9,1,4,5,9999,1
402,7,6,7,20,5,2,1,26,6,1,4,5,9999,1
541,5,8,3,20,5,2,1,21,5,1,4,5,9999,1
594,5,8,3,20,5,2,1,21,5,1,4,5,9999,1
618,5,8,3,20,5,2,1,21,5,1,4,5,9999,1
22,12,1,1,20,4,2,1,25,6,1,1,6,9999,1
125,22,2,7,20,12,2,1,55,9,1,3,6,9999,4
52,25,1,7,20,20,2,2,31,6,1,4,11,9999,1
652,22,8,6,20,2,2,2,28,6,1,1,11,9999,1
695,18,9,5,20,5,2,1,43,7,1,1,11,9999,2
36,16,1,5,20,19,2,1,31,6,1,4,99,9999,1
85,7,2,6,20,19,1,1,27,6,1,4,99,9999,1
155,2,3,1,20,6,1,1,40,7,1,4,99,9999,2
346,9,5,6,20,12,2,1,21,5,1,3,99,9999,3
495,19,7,7,20,17,2,1,32,6,1,4,99,9999,1
529,2,8,7,20,19,2,1,36,7,1,3,99,9999,1
530,2,8,7,20,19,2,2,25,6,1,1,99,9999,1
582,2,8,7,20,19,2,1,36,7,1,3,99,9999,1
583,2,8,7,20,19,2,2,25,6,1,1,99,9999,1
606,2,8,7,20,19,2,1,36,7,1,3,99,9999,1
607,2,8,7,20,19,2,2,25,6,1,1,99,9999,1
785,12,11,4,21,19,2,1,50,8,1,7,6,1988,1
87,8,2,7,21,22,2,1,40,7,1,3,2,1992,3
192,13,3,5,21,5,2,1,38,7,1,1,99,1998,1
655,24,8,1,21,6,2,2,60,9,1,2,2,2000,1
188,11,3,3,21,15,2,1,24,5,1,4,1,2003,2
817,6,12,7,21,19,2,2,46,8,1,4,3,2006,2
102,14,2,6,21,19,2,1,29,6,1,4,1,9999,1
106,15,2,7,21,16,1,2,4,1,2,4,1,9999,1
400,7,6,7,21,15,2,1,20,5,1,4,1,9999,2
515,30,7,4,21,11,1,1,25,6,1,4,1,9999,1
802,29,11,7,21,1,2,1,27,6,1,4,1,9999,2
60,30,1,5,21,10,2,1,30,6,1,4,2,9999,2
123,22,2,7,21,9,1,1,33,6,1,1,2,9999,1
268,11,4,6,21,5,2,1,35,7,1,3,2,9999,1
403,8,6,1,21,1,1,1,25,6,1,1,2,9999,1
732,9,10,5,21,22,2,2,41,7,1,2,2,9999,4
738,12,10,1,21,7,1,1,26,6,1,5,2,9999,2
760,25,10,7,21,1,2,1,25,6,1,1,2,9999,2
767,29,10,4,21,7,2,2,62,9,1,9,3,9999,3
688,12,9,6,21,8,2,2,32,6,1,2,4,9999,4
846,20,12,7,21,12,2,1,18,4,1,1,4,9999,2
860,23,12,3,21,22,2,1,35,7,1,1,4,9999,1
40,17,1,6,21,5,2,1,24,5,1,4,5,9999,1
41,17,1,6,21,5,2,1,25,6,1,4,5,9999,1
45,21,1,3,21,5,2,1,31,6,1,1,5,9999,1
401,7,6,7,21,18,2,1,22,5,1,2,5,9999,1
491,18,7,6,21,5,2,1,25,6,1,6,5,9999,1
492,18,7,6,21,5,2,1,30,6,1,6,5,9999,1
727,6,10,2,21,5,2,1,18,4,1,4,5,9999,1
309,25,4,6,21,1,2,1,24,5,1,4,7,9999,1
20,10,1,6,21,1,1,1,29,6,1,2,99,9999,1
66,31,1,6,21,11,2,2,28,6,1,4,99,9999,1
303,21,4,2,21,6,2,1,29,6,1,4,99,9999,1
315,26,4,7,21,12,2,1,19,4,1,4,99,9999,1
316,26,4,7,21,12,2,1,18,4,1,4,99,9999,1
353,16,5,6,21,1,1,1,17,4,2,4,99,9999,1
416,14,6,7,21,2,2,2,6,2,2,3,99,9999,1
511,29,7,3,21,1,1,1,30,6,1,4,99,9999,1
546,8,8,6,21,20,2,1,31,6,1,3,99,9999,2
564,16,8,7,21,4,1,1,23,5,1,4,99,9999,2
623,8,8,6,21,20,2,1,31,6,1,3,99,9999,2
641,16,8,7,21,4,1,1,23,5,1,4,99,9999,2
666,29,8,6,21,13,2,1,20,5,1,4,99,9999,4
685,11,9,5,21,2,2,1,42,7,1,1,99,9999,1
758,24,10,6,21,5,2,1,18,4,1,4,99,9999,1
759,24,10,6,21,5,2,1,23,5,1,4,99,9999,1
775,5,11,4,21,5,2,1,43,7,1,4,99,9999,1
795,23,11,1,22,22,2,1,54,8,1,6,11,1993,4
796,23,11,1,22,22,2,1,50,8,1,6,11,1993,4
473,10,7,5,22,9,2,1,14,3,2,3,5,1994,2
377,28,5,4,22,10,2,1,28,6,1,1,9,2000,1
743,16,10,5,22,18,2,1,34,6,1,4,1,2007,1
661,27,8,4,22,18,2,1,31,6,1,11,2,2007,1
520,1,8,6,22,4,2,2,25,6,1,4,4,2007,1
573,1,8,6,22,4,2,2,25,6,1,4,4,2007,1
597,1,8,6,22,4,2,2,25,6,1,4,4,2007,1
712,26,9,6,22,6,2,1,62,9,1,8,1,9999,4
742,15,10,4,22,18,2,1,34,6,1,4,1,9999,1
789,20,11,5,22,6,2,1,25,6,1,3,1,9999,3
387,2,6,2,22,5,2,1,57,9,1,6,2,9999,1
708,25,9,5,22,1,1,1,30,6,1,4,3,9999,1
720,1,10,4,22,22,2,2,23,5,1,2,3,9999,1
437,20,6,6,22,4,2,1,24,5,1,1,4,9999,1
218,23,3,1,22,9,1,1,20,5,1,4,5,9999,2
341,7,5,4,22,5,2,1,32,6,1,1,5,9999,2
486,15,7,3,22,1,1,1,33,6,1,4,5,9999,1
850,21,12,1,22,10,2,1,35,7,1,4,6,9999,4
367,24,5,6,22,1,1,1,999,11,2,3,7,9999,3
37,16,1,5,22,18,2,1,39,7,1,3,99,9999,1
49,24,1,6,22,5,2,1,23,5,1,99,99,9999,3
92,12,2,4,22,5,2,1,42,7,1,9,99,9999,1
93,12,2,4,22,5,2,1,45,8,1,9,99,9999,1
94,12,2,4,22,5,2,1,28,6,1,9,99,9999,1
95,12,2,4,22,5,2,1,50,8,1,9,99,9999,1
397,6,6,6,22,5,2,2,36,7,1,4,99,9999,4
489,17,7,5,22,2,2,1,22,5,1,4,99,9999,4
702,23,9,3,22,19,1,1,23,5,1,4,99,9999,1
3,1,1,4,23,1,2,1,40,7,1,1,9,1986,1
4,1,1,4,23,1,2,2,35,7,1,1,9,1986,1
380,29,5,5,23,13,2,1,37,7,1,3,3,1996,3
18,8,1,4,23,6,2,1,29,6,1,4,3,2007,1
284,18,4,6,23,1,1,1,999,11,1,9,3,2007,2
271,12,4,7,23,5,2,1,26,6,1,4,1,2008,1
234,30,3,1,23,9,2,1,60,9,1,4,1,9999,2
252,9,4,4,23,9,2,1,45,8,1,4,1,9999,4
256,10,4,5,23,1,1,1,40,7,1,4,1,9999,1
292,19,4,7,23,5,2,1,28,6,1,13,1,9999,3
293,19,4,7,23,5,2,1,54,8,1,13,1,9999,3
347,11,5,1,23,12,2,1,32,6,1,99,1,9999,2
358,17,5,7,23,7,2,1,27,6,1,14,1,9999,2
808,4,12,5,23,1,2,1,19,4,1,4,1,9999,1
813,4,12,5,23,18,2,1,28,6,1,4,1,9999,1
676,3,9,4,23,8,2,1,35,7,1,3,2,9999,2
677,4,9,5,23,8,2,1,29,6,1,1,2,9999,3
654,23,8,7,23,17,2,1,37,7,1,4,3,9999,1
854,21,12,1,23,6,2,1,19,4,1,4,3,9999,1
86,7,2,6,23,1,1,2,27,6,1,1,4,9999,1
765,28,10,3,23,17,2,1,35,7,1,2,4,9999,1
766,28,10,3,23,17,2,1,40,7,1,2,4,9999,1
283,18,4,6,23,1,1,1,23,5,1,4,5,9999,2
833,13,12,7,23,9,2,1,25,6,1,4,5,9999,1
259,10,4,5,23,6,2,1,21,5,1,2,10,9999,3
452,27,6,6,23,17,2,1,49,8,1,4,99,9999,1
538,3,8,1,23,18,2,1,29,6,1,4,99,9999,1
591,3,8,1,23,18,2,1,29,6,1,4,99,9999,1
615,3,8,1,23,18,2,1,29,6,1,4,99,9999,1
747,18,10,7,23,1,1,1,38,7,1,4,99,9999,1
